date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:05	836491/836491	---M--	200	added ('OK')	image/jpeg	etag:CNLK/oTT05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/ebe2a785-b8ab-4292-82b7-8f99022c170f/getty-images-M_1yTB0ozPY-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/ebe2a785-b8ab-4292-82b7-8f99022c170f/getty-images-M_1yTB0ozPY-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:07	219284/219284	---M--	200	added ('OK')	image/jpeg	etag:CNq+upDq05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/c80d040e-7ebb-424c-a085-8493ffa5955d/joeyy-lee-rJDLGoNe7XI-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/c80d040e-7ebb-424c-a085-8493ffa5955d/joeyy-lee-rJDLGoNe7XI-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:07	2099720/2099720	---M--	200	added ('OK')	image/jpeg	etag:COf63vHk05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/180be2c7-511d-428c-9df5-5442d118c788/jonathan-borba-d3DbVqs8_jg-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/180be2c7-511d-428c-9df5-5442d118c788/jonathan-borba-d3DbVqs8_jg-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:08	1119370/1119370	---M--	200	added ('OK')	image/jpeg	etag:CLvwxbLW05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/3468b679-ad1d-4024-9322-ff982c9eac01/premium_photo-1661340786790-f61c3456e40b.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/3468b679-ad1d-4024-9322-ff982c9eac01/premium_photo-1661340786790-f61c3456e40b.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:09	1364387/1364387	---M--	200	added ('OK')	image/jpeg	etag:CMnf/s7j05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/113612e8-c81e-406f-aa58-cb832d9b7307/fellipe-ditadi-3fevDXp9Oag-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/113612e8-c81e-406f-aa58-cb832d9b7307/fellipe-ditadi-3fevDXp9Oag-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:10	610665/610665	---M--	200	added ('OK')	image/jpeg	etag:CIS34tnd05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/882aa32b-e639-4a8f-9f97-ccab20ecc4ed/photo-1638763757006-94414ab2ccf2.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/882aa32b-e639-4a8f-9f97-ccab20ecc4ed/photo-1638763757006-94414ab2ccf2.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:11	862065/862065	---M--	200	added ('OK')	image/jpeg	etag:CJXO9t7d05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/43836380-189c-48b2-bb90-57b759d2a2df/photo-1649898672946-14b9cf7c0abe.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/43836380-189c-48b2-bb90-57b759d2a2df/photo-1649898672946-14b9cf7c0abe.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:12	1057653/1057653	---M--	200	added ('OK')	image/jpeg	etag:CLyP0Ofd05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/80309f5a-7467-4466-9f3a-74954b9e8b9e/photo-1649289887263-b8b75367da32.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/80309f5a-7467-4466-9f3a-74954b9e8b9e/photo-1649289887263-b8b75367da32.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:13	434194/434194	---M--	200	added ('OK')	image/jpeg	etag:CKvwq4Dn05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/5ea51e6b-685b-4a9b-b461-b525d274a8ca/steward-masweneng-_PEnWo8RaHk-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/5ea51e6b-685b-4a9b-b461-b525d274a8ca/steward-masweneng-_PEnWo8RaHk-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:14	374718/374718	---M--	200	added ('OK')	image/jpeg	etag:CNKRs6Tq05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/fd6df663-fbaf-4bbe-b45a-8f6a06f73772/a-c-95_UgucOiOA-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/fd6df663-fbaf-4bbe-b45a-8f6a06f73772/a-c-95_UgucOiOA-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:15	212149/212149	---M--	200	added ('OK')	image/jpeg	etag:CIGE6Kzm05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8ab4eaa9-1a5d-4ab1-9620-46b4f01cc87b/premium_photo-1669996339476-4daf743ffec1.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8ab4eaa9-1a5d-4ab1-9620-46b4f01cc87b/premium_photo-1669996339476-4daf743ffec1.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:16	964432/964432	---M--	200	added ('OK')	image/jpeg	etag:CNK7gKPX05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b348d8b4-9943-41fe-9559-49b777aa547e/premium_photo-1672192497696-b57c61545440.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b348d8b4-9943-41fe-9559-49b777aa547e/premium_photo-1672192497696-b57c61545440.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:17	483581/483581	---M--	200	added ('OK')	image/jpeg	etag:CMmg9tfr05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/805f5597-2d53-4d8d-81f6-7214a5145ec9/karolina-grabowska-yik8rFv23io-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/805f5597-2d53-4d8d-81f6-7214a5145ec9/karolina-grabowska-yik8rFv23io-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:18	1192661/1192661	---M--	200	added ('OK')	image/jpeg	etag:CPeehbrW05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/c9427393-638a-465e-97c6-762a1e8788c2/photo-1652768742119-3a4d0f7fb653.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/c9427393-638a-465e-97c6-762a1e8788c2/photo-1652768742119-3a4d0f7fb653.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:19	527363/527363	---M--	200	added ('OK')	image/jpeg	etag:CKH13N3W05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/9cac34ae-b791-4903-a9c8-115525160dfc/premium_photo-1675003662462-56cb6cd7a26e.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/9cac34ae-b791-4903-a9c8-115525160dfc/premium_photo-1675003662462-56cb6cd7a26e.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:20	1711254/1711254	---M--	200	added ('OK')	image/jpeg	etag:CI3j3KzX05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/cbaf5aa1-bc34-41ab-bd34-d37342f197cf/hans--R6E0V8NJkM-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/cbaf5aa1-bc34-41ab-bd34-d37342f197cf/hans--R6E0V8NJkM-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:21	808216/808216	---M--	200	added ('OK')	image/jpeg	etag:CILKpvjW05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/1e8a25ae-95f8-4708-93b7-5acd7fe76350/premium_photo-1664790560123-c5f839457591.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/1e8a25ae-95f8-4708-93b7-5acd7fe76350/premium_photo-1664790560123-c5f839457591.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:22	1358286/1358286	---M--	200	added ('OK')	image/jpeg	etag:CNez/7Db05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8c074027-4a25-4920-b5a7-6798313d4050/kadarius-seegars-jqEyRtHsrmA-unsplash.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/8c074027-4a25-4920-b5a7-6798313d4050/kadarius-seegars-jqEyRtHsrmA-unsplash.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:23	186504/186504	---M--	200	added ('OK')	image/jpeg	etag:CICirbbX05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/09d01ee3-168f-4b46-99d6-55f883cea64a/premium_photo-1661384146174-fe64aa10f52e.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/09d01ee3-168f-4b46-99d6-55f883cea64a/premium_photo-1661384146174-fe64aa10f52e.jpg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:24	117736/117736	---M--	200	added ('OK')	image/svg+xml	etag:%2214035e95f2f2532eb3cd84b5450ab400%22	https://fluid-demo-vivian.squarespace.com/universal/svg/social-accounts.svg	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/universal/svg/social-accounts.svg	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:25	930124/930124	---MCZ	200	added ('OK')	text/html	etag:W/%2278f96d024f91e97d086009d133354c5b--gzip%22	https://fluid-demo-vivian.squarespace.com/site-credit	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/site-credit.html	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:27	507046/507046	---MCZ	200	added ('OK')	text/html	etag:W/%22991ccd3987fca667b11f17d0354db116--gzip%22	https://fluid-demo-vivian.squarespace.com/terms-conditions	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/terms-conditions.html	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:28	125045/125045	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2031%20May%202026%2017:05:28%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.f3df7c357c6e4a24955b6a57239b04c3.js	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.f3df7c357c6e4a24955b6a57239b04c3.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:28	595282/595282	---MCZ	200	added ('OK')	text/html	etag:W/%223af26a2ca326260ac2e404fb653bb643--gzip%22	https://fluid-demo-vivian.squarespace.com/privacy-policy	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/privacy-policy.html	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:30	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d84%22	https://code.jquery.com/jquery-3.5.1.min.js	/Users/macmini/Documents/Websites/visual/code.jquery.com/jquery-3.5.1.min.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:31	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.56.delayed	(from https://fluid-demo-vivian.squarespace.com/)
01:05:31	7758/7758	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e4e-ToZ5hukMvrk9o4ieFVT5jTzdEwE%22	https://cdn.jsdelivr.net/gh/willmyethewebsiteguy/MegaMenu@1/javascript.min.js	/Users/macmini/Documents/Websites/visual/cdn.jsdelivr.net/gh/willmyethewebsiteguy/MegaMenu@1/javascript.min.js	(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20May%202026%2017:05:31%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:33	1/1	---M--	200	added ('OK')	text/plain	etag:%22698a611d-1%22	https://use.typekit.net/robots.txt		(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:34	146/146	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20May%202026%2017:05:34%20GMT	https://p.typekit.net/robots.txt		(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:34	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20May%202026%2017:05:34%20GMT	https://fonts.gstatic.com/robots.txt		(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:36	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2031%20May%202026%2017:05:35%20GMT	https://fonts.googleapis.com/robots.txt		(from https://fluid-demo-vivian.squarespace.com/?password=demo)
01:05:36	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.57.delayed	(from https://fluid-demo-vivian.squarespace.com/cart)
01:05:36	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.58.delayed	(from https://fluid-demo-vivian.squarespace.com/services)
01:05:37	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.5a.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:37	1010890/1010890	---M--	200	added ('OK')	image/jpeg	etag:CO3Rl8DX05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/d4a83234-7f5f-464c-aa87-4f8d475c3017/premium_photo-1661322701877-aa6d2c1bf272.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/d4a83234-7f5f-464c-aa87-4f8d475c3017/premium_photo-1661322701877-aa6d2c1bf272.jpg	(from https://fluid-demo-vivian.squarespace.com/services)
01:05:38	775141/775141	---MCZ	200	added ('OK')	text/html	etag:W/%2203cecedfb484a80211c972ee37ffc317--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/clara-theo	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/clara-theo.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:40	912252/912252	---MCZ	200	added ('OK')	text/html	etag:W/%225ab47a4f8513ed52fab85fe4834c9bfd--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/isabelle-james	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/isabelle-james.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:41	239935/239935	---MCZ	200	added ('OK')	text/html	etag:W/%224e3c604e90387926120996cc1235a6c3--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/sofia-elias	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/sofia-elias.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:42	784587/784587	---MCZ	200	added ('OK')	text/html	etag:W/%22d9578cc72863b82bcc982279c9b633f8--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/margot-alexander	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/margot-alexander.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:43	239902/239902	---MCZ	200	added ('OK')	text/html	etag:W/%22084ce2800ae5000af1719934d2787078--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/lucia-daniel	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/lucia-daniel.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:44	1627491/1627491	---M--	200	added ('OK')	image/jpeg	etag:CLDak5rV05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/0675a933-cac5-4775-ae64-eae2a0b14865/photo-1654580342825-06483f272b87.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/0675a933-cac5-4775-ae64-eae2a0b14865/photo-1654580342825-06483f272b87.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:45	1126961/1126961	---MCZ	200	added ('OK')	text/html	etag:W/%22562682b6f1fe609baf643a3566045398--gzip%22	https://fluid-demo-vivian.squarespace.com/gallery/amara-julian	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/gallery/amara-julian.html	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:46	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.63.delayed	(from https://fluid-demo-vivian.squarespace.com/about)
01:05:46	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.64.delayed	(from https://fluid-demo-vivian.squarespace.com/social-links)
01:05:46	2228331/2228331	---M--	200	added ('OK')	image/jpeg	etag:CJXersnU05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b73185cf-7399-4585-acdf-95b3485c52f6/photo-1663016594435-3a16d12c9e9b.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b73185cf-7399-4585-acdf-95b3485c52f6/photo-1663016594435-3a16d12c9e9b.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery)
01:05:48	395/395	---M--	200	added ('OK')	text/css	etag:%22cab04a3f61b77711de43ddde90085319%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.acuity/87c09a65-f7e7-4733-a11c-d441859445c6_345/website.components.acuity.styles.css	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.acuity/87c09a65-f7e7-4733-a11c-d441859445c6_345/website.components.acuity.styles.css	(from https://fluid-demo-vivian.squarespace.com/schedule-a-call)
01:05:49	1535590/1535590	---MCZ	200	added ('OK')	text/html	etag:W/%22cfa62825037b7a2ff758225008aff8e8--gzip%22	https://fluid-demo-vivian.squarespace.com/home	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/home.html	(from https://fluid-demo-vivian.squarespace.com/social-links)
01:05:50	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.68.delayed	(from https://fluid-demo-vivian.squarespace.com/schedule-a-call)
01:05:50	117782/117782	---MCZ	200	added ('OK')	application/javascript	etag:W/%2283bf6742ef5b38af585dd604840b3a76%22	https://definitions.sqspcdn.com/website-component-definition/static-assets/website.components.acuity/87c09a65-f7e7-4733-a11c-d441859445c6_345/website.components.acuity.visitor.js	/Users/macmini/Documents/Websites/visual/definitions.sqspcdn.com/website-component-definition/static-assets/website.components.acuity/87c09a65-f7e7-4733-a11c-d441859445c6_345/website.components.acuity.visitor.js	(from https://fluid-demo-vivian.squarespace.com/schedule-a-call)
01:05:50	3603/3603	---M-Z	200	added ('OK')	text/javascript	etag:%22e13-6524657d48dc0-gzip%22	https://embed.acuityscheduling.com/js/embed.js	/Users/macmini/Documents/Websites/visual/embed.acuityscheduling.com/js/embed.js	(from https://fluid-demo-vivian.squarespace.com/schedule-a-call)
01:05:52	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.6b.delayed	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:52	12523/12523	---M--	200	added ('OK')	application/rss+xml	etag:W/%22df15a1e9f1888ac8d9170e44f58dc1b4%22	https://fluid-demo-vivian.squarespace.com/blog?format=rss	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bloga409	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:53	174380/174380	---MCZ	200	added ('OK')	text/html	etag:W/%22db9eeeb11e96fcaa09920e48be91b071--gzip%22	https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-one	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/blog/blog-post-title-one.html	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:54	174997/174997	---MCZ	200	added ('OK')	text/html	etag:W/%22d4a0bb939669a9fe73fe8e19fd039a3c--gzip%22	https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-two	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/blog/blog-post-title-two.html	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:55	1351982/1351982	---M--	200	added ('OK')	image/jpeg	etag:CPrgv5rU05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/872539f7-e1ab-40a4-87bb-d3bcec8cdf97/premium_photo-1661322676639-6d83c934443b.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/872539f7-e1ab-40a4-87bb-d3bcec8cdf97/premium_photo-1661322676639-6d83c934443b.jpg	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:56	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.70.delayed	(from https://fluid-demo-vivian.squarespace.com/faqs)
01:05:56	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.71.delayed	(from https://fluid-demo-vivian.squarespace.com/404)
01:05:56	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.72.delayed	(from https://fluid-demo-vivian.squarespace.com/lead-magnets)
01:05:56	723560/723560	---MCZ	200	added ('OK')	text/html	etag:W/%22d9034894104daa5d6b2a818fbb6f6566--gzip%22	https://fluid-demo-vivian.squarespace.com/blog/blog-post-title-three	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/blog/blog-post-title-three.html	(from https://fluid-demo-vivian.squarespace.com/blog)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.74.delayed	(from https://fluid-demo-vivian.squarespace.com/newsletter-basic)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.75.delayed	(from https://fluid-demo-vivian.squarespace.com/careers)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.76.delayed	(from https://fluid-demo-vivian.squarespace.com/contact)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.77.delayed	(from https://fluid-demo-vivian.squarespace.com/site-credit)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.78.delayed	(from https://fluid-demo-vivian.squarespace.com/terms-conditions)
01:05:57	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.79.delayed	(from https://fluid-demo-vivian.squarespace.com/privacy-policy)
01:06:01	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Sun,%2031%20May%202026%2017:05:57%20GMT	http://static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/6907906d03ec5f6966188386/1762105338025/a-c-95_UgucOiOA-unsplash.jpg?format=1500w	/Users/macmini/Documents/Websites/visual/static1.squarespace.com/static/69075d95f0151d167a437794/6907906d03ec5f6966188349/6907906d03ec5f6966188386/1762105338025/a-c-95_UgucOiOA-unsplash.7a26f7.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:01	427906/427906	---M--	200	added ('OK')	image/jpeg	etag:CMefu/Lz05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/0e6df220-1d52-454f-a5c8-c094f676f55c/premium_photo-1664298349164-f15d90bd0be7.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/0e6df220-1d52-454f-a5c8-c094f676f55c/premium_photo-1664298349164-f15d90bd0be7.jpg	(from https://fluid-demo-vivian.squarespace.com/lead-magnet-download)
01:06:02	0/-1	---M--	302	error ('')			https://fluid-demo-vivian.squarespace.com/bonus	/Users/macmini/Documents/Websites/visual/fluid-demo-vivian.squarespace.com/bonus.7c.delayed	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:02	184589/184589	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20May%202026%2017:06:01%20GMT	https://images.squarespace-cdn.com/content/69075d95f0151d167a437794/fd6df663-fbaf-4bbe-b45a-8f6a06f73772/a-c-95_UgucOiOA-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/69075d95f0151d167a437794/fd6df663-fbaf-4bbe-b45a-8f6a06f73772/a-c-95_UgucOiOA-unsplash43a3.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
01:06:02	469607/469607	---M--	200	added ('OK')	image/jpeg	etag:CP/JvJnX05ADEAE=	https://images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b56b343d-4ae5-43b6-9219-24480bcf4e67/premium_photo-1756960337687-68ff89ee4211.jpg	/Users/macmini/Documents/Websites/visual/images.squarespace-cdn.com/content/v1/69075d95f0151d167a437794/b56b343d-4ae5-43b6-9219-24480bcf4e67/premium_photo-1756960337687-68ff89ee4211.jpg	(from https://fluid-demo-vivian.squarespace.com/gallery/clara-theo)
